Symptom,EntrezID,Symbol
C0018784,5159,PDGFRB
C0018784,26121,PRPF31
C0018784,1258,CNGB1
C0018784,526,ATP6V1B2
C0018784,5238,PGM3
C0018784,7508,XPC
C0018784,9128,PRPF4
C0018784,10560,SLC19A2
C0018784,1301,COL11A1
C0018784,1340,COX6B1
C0018784,3614,IMPDH1
C0018784,4286,MITF
C0018784,4036,LRP2
C0018784,2006,ELN
C0018784,55315,SLC29A3
C0018784,4247,MGAT2
C0018784,762,CA4
C0018784,4094,MAF
C0018784,26160,IFT172
C0018784,4771,NF2
C0018784,5824,PEX19
C0018784,5604,MAP2K1
C0018784,5428,POLG
C0018784,9294,S1PR2
C0018784,4535,ND1
C0018784,6100,RP9
C0018784,9569,GTF2IRD1
C0018784,50964,SOST
C0018784,1890,TYMP
C0018784,4668,NAGA
C0018784,7428,VHL
C0018784,4719,NDUFS1
C0018784,10908,PNPLA6
C0018784,2582,GALE
C0018784,9361,LONP1
C0018784,6657,SOX2
C0018784,4647,MYO7A
C0018784,3028,HSD17B10
C0018784,4724,NDUFS4
C0018784,8642,DCHS1
C0018784,1910,EDNRB
C0018784,1280,COL2A1
C0018784,1758,DMP1
C0018784,24,ABCA4
C0018784,4541,ND6
C0018784,26191,PTPN22
C0018784,24148,PRPF6
C0018784,95,ACY1
C0018784,9381,OTOF
C0018784,1643,DDB2
C0018784,8481,OFD1
C0018784,4041,LRP5
C0018784,10558,SPTLC1
C0018784,8842,PROM1
C0018784,60,ACTB
C0018784,23126,POGZ
C0018784,9126,SMC3
C0018784,29925,GMPPB
C0018784,7507,XPA
C0018784,25836,NIPBL
C0018784,977,CD151
C0018784,3476,IGBP1
C0018784,25861,WHRN
C0018784,6341,SCO1
C0018784,51204,TACO1
C0018784,4982,TNFRSF11B
C0018784,2707,GJB3
C0018784,10461,MERTK
C0018784,5295,PIK3R1
C0018784,686,BTD
C0018784,10804,GJB6
C0018784,7401,CLRN1
C0018784,9031,BAZ1B
C0018784,10269,ZMPSTE24
C0018784,617,BCS1L
C0018784,6017,RLBP1
C0018784,5908,RAP1B
C0018784,5191,PEX7
C0018784,26090,ABHD12
C0018784,10518,CIB2
C0018784,23020,SNRNP200
C0018784,2296,FOXC1
C0018784,9241,NOG
C0018784,3295,HSD17B4
C0018784,5982,RFC2
C0018784,9129,PRPF3
C0018784,9885,OSBPL2
C0018784,4640,MYO1A
C0018784,3984,LIMK1
C0018784,673,BRAF
C0018784,2979,GUCA1B
C0018784,2138,EYA1
C0018784,25794,FSCN2
C0018784,4514,COX3
C0018784,2103,ESRRB
C0018784,2316,FLNA
C0018784,2071,ERCC3
C0018784,5148,PDE6G
C0018784,4728,NDUFS8
C0018784,126326,GIPC3
C0018784,3420,IDH3B
C0018784,1298,COL9A2
C0018784,4000,LMNA
C0018784,5961,PRPH2
C0018784,1299,COL9A3
C0018784,11107,PRDM5
C0018784,2068,ERCC2
C0018784,4976,OPA1
C0018784,4726,NDUFS6
C0018784,50617,ATP6V0A4
C0018784,51099,ABHD5
C0018784,1687,GSDME
C0018784,1908,EDN3
C0018784,4901,NRL
C0018784,7461,CLIP2
C0018784,51004,COQ6
C0018784,2261,FGFR3
C0018784,695,BTK
C0018784,55572,FOXRED1
C0018784,8573,CASK
C0018784,4538,ND4
C0018784,4540,ND5
C0018784,7020,TFAP2A
C0018784,3425,IDUA
C0018784,22868,FASTKD2
C0020455,8379,MAD1L1
C0020455,9051,PSTPIP1
C0020455,11026,LILRA3
C0020455,687,KLF9
C0020455,27309,ZNF330
C0020455,643641,ZNF862
C0020455,1503,CTPS1
C0020455,9937,DCLRE1A
C0020455,6164,RPL34
C0020455,23185,LARP4B
C0020455,54517,PUS7
C0020455,54407,SLC38A2
C0020455,5858,PZP
C0020455,5627,PROS1
C0020455,6228,RPS23
C0020455,55145,THAP1
C0020455,9277,WDR46
C0020455,6440,SFTPC
C0020455,4144,MAT2A
C0020455,11311,VPS45
C0020455,51340,CRNKL1
C0020455,7015,TERT
C0020455,80196,RNF34
C0020455,6189,RPS3A
C0020455,55471,NDUFAF7
C0020455,63931,MRPS14
C0020455,7419,VDAC3
C0020455,6176,RPLP1
C0020455,567,B2M
C0020455,9091,PIGQ
C0020455,6156,RPL30
C0020455,6207,RPS13
C0020455,4931,NVL
C0020455,3726,JUNB
C0020455,6136,RPL12
C0020455,22880,MORC2
C0020455,55763,EXOC1
C0020455,23160,WDR43
C0020455,6210,RPS15A
C0020455,6191,RPS4X
C0020455,55644,OSGEP
C0020455,60488,MRPS35
C0020455,4616,GADD45B
C0020455,5822,PWP2
C0020455,440026,TMEM41B
C0020455,23064,SETX
C0020455,6209,RPS15
C0020455,1991,ELANE
C0020455,5696,PSMB8
C0020455,6137,RPL13
C0020455,2629,GBA
C0020455,4893,NRAS
C0020455,23521,RPL13A
C0020455,6133,RPL9
C0020455,8295,TRRAP
C0020455,5549,PRELP
C0020455,25896,INTS7
C0020455,55022,PID1
C0020455,10885,WDR3
C0020455,4999,ORC2
C0020455,8241,RBM10
C0020438,1028,CDKN1C
C0020438,6569,SLC34A1
C0020438,4221,MEN1
C0020438,51604,PIGT
C0020438,338442,HCAR2
C0020438,540,ATP7B
C0020438,9031,BAZ1B
C0020438,5982,RFC2
C0020438,5443,POMC
C0020438,2006,ELN
C0020438,3984,LIMK1
C0020438,2767,GNA11
C0020438,142680,SLC34A3
C0020438,26608,TBL2
C0020438,9247,GCM2
C0020438,1591,CYP24A1
C0020438,9569,GTF2IRD1
C0020438,55811,ADCY10
C0020438,1184,CLCN5
C0020438,5741,PTH
C0020438,10686,CLDN16
C0020438,5745,PTH1R
C0020438,1080,CFTR
C0020438,7461,CLIP2
C0020438,249,ALPL
C0020438,4952,OCRL
C0020438,3758,KCNJ1
C0020438,6557,SLC12A1
C0020438,2969,GTF2I
C0020438,846,CASR
C0020538,9370,ADIPOQ
C0020538,4881,NPR1
C0020538,4846,NOS3
C0020538,5972,REN
C0020538,5443,POMC
C0020538,335,APOA1
C0020538,2161,F12
C0020538,6403,SELP
C0020538,3643,INSR
C0020538,63929,XPNPEP3
C0020538,153,ADRB1
C0020538,1535,CYBA
C0020538,6401,SELE
C0020538,1636,ACE
C0020538,118,ADD1
C0020538,8991,SELENBP1
C0020538,7941,PLA2G7
C0020538,3818,KLKB1
C0020538,4883,NPR3
C0020538,3240,HP
C0020538,5311,PKD2
C0020538,6559,SLC12A3
C0020538,9404,LPXN
C0020538,285973,ATG9B
C0020538,2642,GCGR
C0020538,6557,SLC12A1
C0020538,4221,MEN1
C0020538,5740,PTGIS
C0020538,5054,SERPINE1
C0020538,6530,SLC6A2
C0020538,2784,GNB3
C0020538,7056,THBD
C0020538,9622,KLK4
C0020538,133,ADM
C0020538,23327,NEDD4L
C0020538,338,APOB
C0020538,65266,WNK4
C0020538,56729,RETN
C0020538,4879,NPPB
C0020538,119,ADD2
C0020538,55157,DARS2
C0020538,185,AGTR1
C0020538,7222,TRPC3
C0020538,65125,WNK1
C0020538,1287,COL4A5
C0020538,1909,EDNRA
C0020538,60674,GAS5
C0020538,186,AGTR2
C0020538,1621,DBH
C0020538,2908,NR3C1
C0020538,1906,EDN1
C0020538,5973,RENBP
C0020538,4306,NR3C2
C0020538,151,ADRA2B
C0020538,4922,NTS
C0020538,4843,NOS2
C0020538,6548,SLC9A1
C0020538,213,ALB
C0020538,3630,INS
C0020538,5310,PKD1
C0020538,4018,LPA
C0020538,183,AGT
C0020538,196047,EMX2OS
C0020538,3291,HSD11B2
C0020538,4023,LPL
C0020538,59272,ACE2
C0020538,1401,CRP
C0020538,624,BDKRB2
C0020538,1910,EDNRB
C0020538,51752,ERAP1
C0020538,5196,PF4
C0020538,5409,PNMT
C0020538,4882,NPR2
C0020538,4852,NPY
C0020538,6546,SLC8A1
C0020538,1577,CYP3A5
C0020538,1889,ECE1
C0020538,146,ADRA1D
C0020538,7224,TRPC5
C0020538,2868,GRK4
C0020538,481,ATP1B1
C0020538,155,ADRB3
C0020538,3952,LEP
C0020538,8490,RGS5
C0020538,7450,VWF
C0020538,4878,NPPA
C0020538,154,ADRB2
C0020538,5473,PPBP
C0020538,3827,KNG1
C0020538,4311,MME
C0020538,2629,GBA
C0020538,5327,PLAT
C0020538,1471,CST3
C0751837,2643,GCH1
C0751837,158,ADSL
C0751837,54704,PDP1
C0751837,7436,VLDLR
C0751837,5582,PRKCG
C0751837,4983,OPHN1
C0751837,3064,HTT
C0751837,5611,DNAJC3
C0751837,3295,HSD17B4
C0751837,5621,PRNP
C0751837,7054,TH
C0751837,3748,KCNC3
C0751837,23345,SYNE1
C0751837,54840,APTX
C0751837,10479,SLC9A6
C0751837,8867,SYNJ1
C0751837,6548,SLC9A1
C0751837,5173,PDYN
C0751837,6687,SPG7
C0751837,9895,TECPR2
C0751837,9096,TBX18
C0751837,8398,PLA2G6
C0751837,6925,TCF4
C0751837,2332,FMR1
C0751837,25814,ATXN10
C0751837,10939,AFG3L2
C0751837,1938,EEF2
C0751837,2895,GRID2
C0751837,5660,PSAP
C0751837,5428,POLG
C0751837,6908,TBP
C0751837,10528,NOP56
C0751837,3752,KCND3
C0751837,4361,MRE11
C0751837,55129,ANO10
C0751837,4359,MPZ
C0751837,2395,FXN
C0751837,478,ATP1A3
C0751837,9829,DNAJC6
C0751837,5376,PMP22
C0751837,10749,KIF1C
C0751837,4204,MECP2
C0751837,950,SCARB2
C0751837,857,CAV1
C0751837,50484,RRM2B
C0751837,51741,WWOX
C0751837,6314,ATXN7
C0751837,1181,CLCN2
C0751837,8450,CUL4B
C0751837,4125,MAN2B1
C0751837,6712,SPTBN2
C0009460,3897,L1CAM
C0009460,23435,TARDBP
C0009460,56034,PDGFC
C0009460,93986,FOXP2
C0009460,2521,FUS
C0009460,9211,LGI1
C0009460,5340,PLG
C0009460,11179,ZNF277
C0009460,2903,GRIN2A
C0009460,9856,KIAA0319
C0009460,5663,PSEN1
C0009460,23583,SMUG1
C0009460,84572,GNPTG
C0009460,203228,C9orf72
C0009460,27086,FOXP1
C0009460,5046,PCSK6
C0009460,152518,NFXL1
C0009460,80790,CMIP
C0009460,51172,NAGPA
C0009460,84700,MYO18B
C0009460,64222,TOR3A
C0009460,7442,TRPV1
C0009460,2896,GRN
C0009460,4204,MECP2
C0009460,26047,CNTNAP2
C0009460,4137,MAPT
C0009460,5327,PLAT
C0009460,9958,USP15
C0009460,875,CBS
C0009460,348,APOE
C0009460,9914,ATP2C2
C0151825,4853,NOTCH2
C0151825,3418,IDH2
C0151825,7421,VDR
C0151825,10312,TCIRG1
C0151825,540,ATP7B
C0151825,5251,PHEX
C0151825,8074,FGF23
C0151825,29887,SNX10
C0151825,595,CCND1
C0151825,7227,TRPS1
C0151825,2132,EXT2
C0151825,4830,NME1
C0151825,54209,TREM2
C0151825,6578,SLCO2A1
C0151825,760,CA2
C0151825,5167,ENPP1
C0151825,1513,CTSK
C0151825,1594,CYP27B1
C0151825,8792,TNFRSF11A
C0151825,7305,TYROBP
C0151825,189,AGXT
C0151825,22943,DKK1
C0151825,8878,SQSTM1
C0151825,3248,HPGD
C0151825,7040,TGFB1
C0151825,1184,CLCN5
C0151825,2131,EXT1
C0151825,7010,TEK
C0151825,7471,WNT1
C0151825,23592,LEMD3
C0151825,5745,PTH1R
C0151825,1186,CLCN7
C0151825,8600,TNFSF11
C0151825,5696,PSMB8
C0151825,1758,DMP1
C0151825,1588,CYP19A1
C0151825,2778,GNAS
C0151825,950,SCARB2
C0151825,2629,GBA
C0151825,4041,LRP5
C0151825,9663,LPIN2
C0151825,3417,IDH1
C0162298,5077,PAX3
C0162298,1302,COL11A2
C0162298,1293,COL6A3
C0162298,411,ARSB
C0162298,658,BMPR1B
C0162298,1836,SLC26A2
C0162298,427,ASAH1
C0162298,5307,PITX1
C0162298,23592,LEMD3
C0162298,10436,EMG1
C0162298,2067,ERCC1
C0162298,2074,ERCC6
C0162298,22931,RAB18
C0162298,3664,IRF6
C0162298,7140,TNNT3
C0162298,3417,IDH1
C0162298,2263,FGFR2
C0162298,3339,HSPG2
C0162298,2073,ERCC5
C0162298,4669,NAGLU
C0162298,10262,SF3B4
C0162298,8243,SMC1A
C0162298,26608,TBL2
C0162298,1311,COMP
C0162298,6885,MAP3K7
C0162298,22930,RAB3GAP1
C0162298,5885,RAD21
C0162298,1292,COL6A2
C0162298,875,CBS
C0162298,4604,MYBPC1
C0162298,2969,GTF2I
C0162298,4010,LMX1B
C0162298,9927,MFN2
C0162298,3418,IDH2
C0162298,8200,GDF5
C0162298,10847,SRCAP
C0162298,2201,FBN2
C0162298,6473,SHOX
C0162298,2006,ELN
C0162298,4053,LTBP2
C0162298,4148,MATN3
C0162298,9569,GTF2IRD1
C0162298,7317,UBA1
C0162298,3248,HPGD
C0162298,4322,MMP13
C0162298,9719,ADAMTSL2
C0162298,2200,FBN1
C0162298,6448,SGSH
C0162298,2720,GLB1
C0162298,5745,PTH1R
C0162298,1303,COL12A1
C0162298,1280,COL2A1
C0162298,3081,HGD
C0162298,2146,EZH2
C0162298,26191,PTPN22
C0162298,1291,COL6A1
C0162298,25836,NIPBL
C0162298,4882,NPR2
C0162298,9126,SMC3
C0162298,2799,GNS
C0162298,54507,ADAMTSL4
C0162298,10269,ZMPSTE24
C0162298,9031,BAZ1B
C0162298,54808,DYM
C0162298,5982,RFC2
C0162298,3984,LIMK1
C0162298,5352,PLOD2
C0162298,2316,FLNA
C0162298,8815,BANF1
C0162298,23483,TGDS
C0162298,4318,MMP9
C0162298,4000,LMNA
C0162298,2990,GUSB
C0162298,2068,ERCC2
C0162298,6567,SLC16A2
C0162298,4621,MYH3
C0162298,5130,PCYT1A
C0162298,7136,TNNI2
C0162298,7461,CLIP2
C0162298,5696,PSMB8
C0162298,25782,RAB3GAP2
C0162298,7169,TPM2
C0162298,3425,IDUA
C0086437,4853,NOTCH2
C0086437,5295,PIK3R1
C0086437,3835,KIF22
C0086437,867,CBL
C0086437,5290,PIK3CA
C0086437,26229,B3GAT3
C0086437,2317,FLNB
C0086437,11285,B4GALT7
C0086437,10847,SRCAP
C0086437,1293,COL6A3
C0086437,5979,RET
C0086437,715,C1R
C0086437,26123,TCTN3
C0086437,7048,TGFBR2
C0086437,1278,COL1A2
C0086437,2006,ELN
C0086437,2332,FMR1
C0086437,9509,ADAMTS2
C0086437,5176,SERPINF1
C0086437,28960,DCPS
C0086437,4998,ORC1
C0086437,5076,PAX2
C0086437,25942,SIN3A
C0086437,2623,GATA1
C0086437,4088,SMAD3
C0086437,1947,EFNB1
C0086437,1311,COMP
C0086437,3759,KCNJ2
C0086437,23483,TGDS
C0086437,9469,CHST3
C0086437,10484,SEC23A
C0086437,10516,FBLN5
C0086437,6497,SKI
C0086437,175,AGA
C0086437,9968,MED12
C0086437,2720,GLB1
C0086437,1387,CREBBP
C0086437,8642,DCHS1
C0086437,5351,PLOD1
C0086437,538,ATP7A
C0086437,2033,EP300
C0086437,871,SERPINH1
C0086437,1292,COL6A2
C0086437,5015,OTX2
C0086437,51085,MLXIPL
C0086437,2588,GALNS
C0086437,8450,CUL4B
C0086437,6023,RMRP
C0086437,8425,LTBP4
C0086437,1291,COL6A1
C0086437,4882,NPR2
C0086437,23394,ADNP
C0086437,1277,COL1A1
C0086437,1281,COL3A1
C0086437,6261,RYR1
C0003862,9051,PSTPIP1
C0003862,1302,COL11A2
C0003862,3592,IL12A
C0003862,5251,PHEX
C0003862,715,C1R
C0003862,54209,TREM2
C0003862,3663,IRF5
C0003862,3077,HFE
C0003862,5336,PLCG2
C0003862,2717,GLA
C0003862,1230,CCR1
C0003862,4210,MEFV
C0003862,1836,SLC26A2
C0003862,427,ASAH1
C0003862,355,FAS
C0003862,3717,JAK2
C0003862,30061,SLC40A1
C0003862,2072,ERCC4
C0003862,9663,LPIN2
C0003862,51604,PIGT
C0003862,1440,CSF3
C0003862,7099,TLR4
C0003862,2073,ERCC5
C0003862,6578,SLCO2A1
C0003862,3115,HLA-DPB1
C0003862,26608,TBL2
C0003862,1311,COMP
C0003862,4313,MMP2
C0003862,8302,KLRC4
C0003862,9469,CHST3
C0003862,1235,CCR6
C0003862,1493,CTLA4
C0003862,1297,COL9A1
C0003862,6775,STAT4
C0003862,3106,HLA-B
C0003862,3586,IL10
C0003862,2969,GTF2I
C0003862,9935,MAFB
C0003862,9927,MFN2
C0003862,540,ATP7B
C0003862,7415,VCP
C0003862,6424,SFRP4
C0003862,6399,TRAPPC2
C0003862,7227,TRPS1
C0003862,7508,XPC
C0003862,1301,COL11A1
C0003862,2006,ELN
C0003862,7148,TNXB
C0003862,54790,TET2
C0003862,4148,MATN3
C0003862,3123,HLA-DRB1
C0003862,9569,GTF2IRD1
C0003862,7305,TYROBP
C0003862,3248,HPGD
C0003862,3560,IL2RB
C0003862,5745,PTH1R
C0003862,720,C4A
C0003862,1280,COL2A1
C0003862,51752,ERAP1
C0003862,3081,HGD
C0003862,4282,MIF
C0003862,26191,PTPN22
C0003862,857,CAV1
C0003862,1643,DDB2
C0003862,4598,MVK
C0003862,919,CD247
C0003862,7507,XPA
C0003862,4853,NOTCH2
C0003862,5657,PRTN3
C0003862,9031,BAZ1B
C0003862,5982,RFC2
C0003862,11277,TREX1
C0003862,3557,IL1RN
C0003862,2057,EPOR
C0003862,3569,IL6
C0003862,3984,LIMK1
C0003862,2071,ERCC3
C0003862,4352,MPL
C0003862,1298,COL9A2
C0003862,3559,IL2RA
C0003862,1299,COL9A3
C0003862,5580,PRKCD
C0003862,2068,ERCC2
C0003862,7297,TYK2
C0003862,5696,PSMB8
C0003862,7461,CLIP2
C0003862,7132,TNFRSF1A
C0003862,9049,AIP
C0003862,5771,PTPN2
C0152031,4010,LMX1B
C0152031,11200,CHEK2
C0152031,30061,SLC40A1
C0152031,540,ATP7B
C0152031,3557,IL1RN
C0152031,2244,FGB
C0152031,3569,IL6
C0152031,6578,SLCO2A1
C0152031,3123,HLA-DRB1
C0152031,3248,HPGD
C0152031,3559,IL2RA
C0152031,427,ASAH1
C0152031,2243,FGA
C0152031,7297,TYK2
C0152031,3560,IL2RB
C0152031,3081,HGD
C0152031,355,FAS
C0152031,26191,PTPN22
C0152031,4282,MIF
C0152031,6775,STAT4
C0152031,4952,OCRL
C0152031,9049,AIP
C0152031,919,CD247
C0152031,5771,PTPN2
C0152031,2266,FGG
C0035229,7080,NKX2-1
C0035229,7356,SCGB1A1
C0035229,5265,SERPINA1
C0035229,6440,SFTPC
C0035229,213,ALB
C0035229,5286,PIK3C2A
C0035229,6441,SFTPD
C0035229,5141,PDE4A
C0035229,2548,GAA
C0035229,7273,TTN
C0035229,3508,IGHMBP2
C0035229,1401,CRP
C0035229,2152,F3
C0035229,1636,ACE
C0035229,1103,CHAT
C0035229,1991,ELANE
C0035229,7276,TTR
C0035229,57190,SELENON
C0035229,249,ALPL
C0035229,6439,SFTPB
C0035229,7084,TK2
C0035229,6521,SLC4A1
C0035229,3908,LAMA2
C0035229,3576,CXCL8
C0035229,7124,TNF
C0035229,1639,DCTN1
C0231835,686,BTD
C0231835,37,ACADVL
C0231835,5096,PCCB
C0231835,763,CA5A
C0231835,59,ACTA2
C0231835,51025,PAM16
C0231835,5826,ABCD4
C0231835,6440,SFTPC
C0231835,23090,ZNF423
C0231835,9786,KIAA0586
C0231835,3508,IGHMBP2
C0231835,5019,OXCT1
C0231835,21,ABCA3
C0231835,3141,HLCS
C0231835,10128,LRPPRC
C0231835,846,CASR
C0231835,51524,TMEM138
C0231835,6439,SFTPB
C0231835,5095,PCCA
C0231835,51259,TMEM216
C0013404,5216,PFN1
C0013404,5446,PON3
C0013404,4744,NEFH
C0013404,51604,PIGT
C0013404,7248,TSC1
C0013404,23435,TARDBP
C0013404,7454,WAS
C0013404,2043,EPHA4
C0013404,2521,FUS
C0013404,7415,VCP
C0013404,6311,ATXN2
C0013404,7456,WIPF1
C0013404,6331,SCN5A
C0013404,3909,LAMA3
C0013404,9782,MATR3
C0013404,1439,CSF2RB
C0013404,1824,DSC2
C0013404,6576,SLC25A1
C0013404,23479,ISCU
C0013404,5265,SERPINA1
C0013404,25978,CHMP2B
C0013404,3043,HBB
C0013404,3178,HNRNPA1
C0013404,94,ACVRL1
C0013404,2022,ENG
C0013404,54209,TREM2
C0013404,5445,PON2
C0013404,6647,SOD1
C0013404,3663,IRF5
C0013404,3763,KCNJ6
C0013404,29110,TBK1
C0013404,23025,UNC13A
C0013404,2548,GAA
C0013404,3123,HLA-DRB1
C0013404,11222,MRPL3
C0013404,9244,CRLF1
C0013404,29978,UBQLN2
C0013404,9217,VAPB
C0013404,8878,SQSTM1
C0013404,338,APOB
C0013404,5444,PON1
C0013404,1776,DNASE1L3
C0013404,2203,FBP1
C0013404,7414,VCL
C0013404,4879,NPPB
C0013404,5630,PRPH
C0013404,1235,CCR6
C0013404,846,CASR
C0013404,546,ATRX
C0013404,6609,SMPD1
C0013404,10891,PPARGC1A
C0013404,3918,LAMC2
C0013404,7249,TSC2
C0013404,23594,ORC6
C0013404,2066,ERBB4
C0013404,9896,FIG4
C0013404,857,CAV1
C0013404,3914,LAMB3
C0013404,2629,GBA
C0013404,6439,SFTPB
C0013404,3949,LDLR
C0013404,659,BMPR2
C0013404,283,ANG
C0013404,10133,OPTN
C0013404,26119,LDLRAP1
C0013404,1639,DCTN1
C0013404,1610,DAO
C0476273,2109,ETFB
C0476273,9343,EFTUD2
C0476273,2263,FGFR2
C0476273,7080,NKX2-1
C0476273,2294,FOXF1
C0476273,8813,DPM1
C0476273,1760,DMPK
C0476273,7994,KAT6A
C0476273,1376,CPT2
C0476273,6234,RPS28
C0476273,10806,SDCCAG8
C0476273,2108,ETFA
C0476273,1896,EDA
C0476273,6440,SFTPC
C0476273,112,ADCY6
C0476273,1340,COX6B1
C0476273,6662,SOX9
C0476273,8506,CNTNAP1
C0476273,4998,ORC1
C0476273,9131,AIFM1
C0476273,21,ABCA3
C0476273,3141,HLCS
C0476273,2260,FGFR1
C0476273,1145,CHRNE
C0476273,9997,SCO2
C0476273,1103,CHAT
C0476273,1387,CREBBP
C0476273,10559,SLC35A1
C0476273,2110,ETFDH
C0476273,1280,COL2A1
C0476273,501,ALDH7A1
C0476273,6777,STAT5B
C0476273,6341,SCO1
C0476273,2033,EP300
C0476273,2629,GBA
C0476273,5396,PRRX1
C0476273,6439,SFTPB
C0476273,1352,COX10
C0476273,5015,OTX2
C0476273,3977,LIFR
C0476273,22868,FASTKD2
C0476273,51204,TACO1
C1145670,7080,NKX2-1
C1145670,7356,SCGB1A1
C1145670,5265,SERPINA1
C1145670,6440,SFTPC
C1145670,213,ALB
C1145670,5286,PIK3C2A
C1145670,5141,PDE4A
C1145670,6441,SFTPD
C1145670,2548,GAA
C1145670,7273,TTN
C1145670,3508,IGHMBP2
C1145670,1401,CRP
C1145670,2152,F3
C1145670,1636,ACE
C1145670,1103,CHAT
C1145670,1991,ELANE
C1145670,7276,TTR
C1145670,57190,SELENON
C1145670,249,ALPL
C1145670,6439,SFTPB
C1145670,6521,SLC4A1
C1145670,7084,TK2
C1145670,3908,LAMA2
C1145670,3576,CXCL8
C1145670,7124,TNF
C1145670,1639,DCTN1
C0009421,4867,NPHP1
C0009421,1373,CPS1
C0009421,5020,OXT
C0009421,4720,NDUFS2
C0009421,594,BCKDHB
C0009421,4694,NDUFA1
C0009421,773,CACNA1A
C0009421,5096,PCCB
C0009421,5009,OTC
C0009421,445,ASS1
C0009421,540,ATP7B
C0009421,51103,NDUFAF1
C0009421,4158,MC2R
C0009421,34,ACADM
C0009421,443,ASPA
C0009421,4722,NDUFS3
C0009421,2641,GCG
C0009421,1376,CPT2
C0009421,5551,PRF1
C0009421,10165,SLC25A13
C0009421,54840,APTX
C0009421,1565,CYP2D6
C0009421,10166,SLC25A15
C0009421,6584,SLC22A5
C0009421,435,ASL
C0009421,4723,NDUFV1
C0009421,3767,KCNJ11
C0009421,7351,UCP2
C0009421,29078,NDUFAF4
C0009421,3155,HMGCL
C0009421,25915,NDUFAF3
C0009421,5428,POLG
C0009421,593,BCKDHA
C0009421,8942,KYNU
C0009421,6927,HNF1A
C0009421,3141,HLCS
C0009421,1374,CPT1A
C0009421,4719,NDUFS1
C0009421,1629,DBT
C0009421,2203,FBP1
C0009421,4729,NDUFV2
C0009421,4726,NDUFS6
C0009421,4724,NDUFS4
C0009421,4854,NOTCH3
C0009421,2710,GK
C0009421,7252,TSHB
C0009421,788,SLC25A20
C0009421,4709,NDUFB3
C0009421,351,APP
C0009421,229,ALDOB
C0009421,6833,ABCC8
C0009421,477,ATP1A2
C0009421,55572,FOXRED1
C0009421,4715,NDUFB9
C0009421,3712,IVD
C0009421,5095,PCCA
C0009421,3172,HNF4A
C0026838,5446,PON3
C0026838,4744,NEFH
C0026838,3897,L1CAM
C0026838,51103,NDUFAF1
C0026838,4983,OPHN1
C0026838,3064,HTT
C0026838,4722,NDUFS3
C0026838,55624,POMGNT1
C0026838,9782,MATR3
C0026838,10084,PQBP1
C0026838,5621,PRNP
C0026838,11128,POLR3A
C0026838,2697,GJA1
C0026838,25978,CHMP2B
C0026838,10978,CLP1
C0026838,6647,SOD1
C0026838,54209,TREM2
C0026838,4695,NDUFA2
C0026838,4723,NDUFV1
C0026838,8803,SUCLA2
C0026838,9409,PEX16
C0026838,1593,CYP27A1
C0026838,8604,SLC25A12
C0026838,55703,POLR3B
C0026838,6663,SOX10
C0026838,6389,SDHA
C0026838,6792,CDKL5
C0026838,1282,COL4A1
C0026838,4729,NDUFV2
C0026838,2074,ERCC6
C0026838,224,ALDH3A2
C0026838,22931,RAB18
C0026838,4709,NDUFB3
C0026838,6833,ABCC8
C0026838,8799,PEX11B
C0026838,8893,EIF2B5
C0026838,4715,NDUFB9
C0026838,23400,ATP13A2
C0026838,5193,PEX12
C0026838,26278,SACS
C0026838,2072,ERCC4
C0026838,175,AGA
C0026838,1509,CTSD
C0026838,1639,DCTN1
C0026838,6310,ATXN1
C0026838,9915,ARNT2
C0026838,23636,NUP62
C0026838,4694,NDUFA1
C0026838,8242,KDM5C
C0026838,22854,NTNG1
C0026838,1436,CSF1R
C0026838,5873,RAB27A
C0026838,472,ATM
C0026838,5828,PEX2
C0026838,1718,DHCR24
C0026838,10381,TUBB3
C0026838,23600,AMACR
C0026838,8398,PLA2G6
C0026838,5189,PEX1
C0026838,2073,ERCC5
C0026838,55670,PEX26
C0026838,23209,MLC1
C0026838,29078,NDUFAF4
C0026838,26503,SLC17A5
C0026838,1786,DNMT1
C0026838,7167,TPI1
C0026838,26608,TBL2
C0026838,5119,CHMP1A
C0026838,25915,NDUFAF3
C0026838,6834,SURF1
C0026838,8878,SQSTM1
C0026838,8504,PEX3
C0026838,9440,MED17
C0026838,8890,EIF2B4
C0026838,5830,PEX5
C0026838,9640,ZNF592
C0026838,3251,HPRT1
C0026838,22930,RAB3GAP1
C0026838,1355,COX15
C0026838,4704,NDUFA9
C0026838,8139,GAN
C0026838,5630,PRPH
C0026838,4854,NOTCH3
C0026838,546,ATRX
C0026838,55157,DARS2
C0026838,6609,SMPD1
C0026838,2066,ERBB4
C0026838,8892,EIF2B2
C0026838,5194,PEX13
C0026838,9896,FIG4
C0026838,538,ATP7A
C0026838,1352,COX10
C0026838,5654,HTRA1
C0026838,5190,PEX6
C0026838,4001,LMNB1
C0026838,1678,TIMM8A
C0026838,5192,PEX10
C0026838,5538,PPT1
C0026838,283,ANG
C0026838,2969,GTF2I
C0026838,4125,MAN2B1
C0026838,4705,NDUFA10
C0026838,2290,FOXG1
C0026838,2639,GCDH
C0026838,4720,NDUFS2
C0026838,4864,NPC1
C0026838,2521,FUS
C0026838,7415,VCP
C0026838,23203,PMPCA
C0026838,443,ASPA
C0026838,1284,COL4A2
C0026838,5195,PEX14
C0026838,6873,TAF2
